game_num,strategy1,strategy2,strategy3,points1,points2,points3
117,random,tickets,tickets,28,-95,-2
118,random,tickets,tickets,30,-9,-83
119,random,tickets,tickets,26,83,-13
120,random,tickets,tickets,47,-150,-4
121,random,tickets,tickets,9,-73,15
122,random,tickets,tickets,11,76,47
123,random,tickets,tickets,14,37,71
124,random,tickets,tickets,26,-114,-55
125,random,tickets,tickets,22,-99,-42
126,random,tickets,tickets,33,72,-87
127,random,tickets,tickets,2,-19,64
128,random,tickets,tickets,13,-7,-26
129,random,tickets,tickets,26,-131,24
130,random,tickets,tickets,40,77,-262
131,random,tickets,tickets,25,-108,-27
132,random,tickets,tickets,-4,-24,-7
133,random,tickets,tickets,17,82,-184
134,random,tickets,tickets,33,-40,-29
135,random,tickets,tickets,21,-98,-21
136,random,tickets,tickets,30,-16,-120
137,random,tickets,tickets,28,9,-69
138,random,tickets,tickets,18,52,-26
139,random,tickets,tickets,14,-43,59
140,random,tickets,tickets,23,40,26
141,random,tickets,tickets,12,18,-81
142,random,tickets,tickets,46,16,-102
143,random,tickets,tickets,25,76,-10
144,random,tickets,tickets,30,-37,-70
145,random,tickets,tickets,11,57,-48
146,random,tickets,tickets,24,0,-18
147,random,tickets,tickets,24,-178,69
148,random,tickets,tickets,10,-99,-6
149,random,tickets,tickets,21,-63,29
150,random,tickets,tickets,14,58,59
151,random,tickets,tickets,22,-53,47
152,random,tickets,tickets,41,-58,-16
153,random,tickets,tickets,12,52,-25
154,random,tickets,tickets,29,-102,44
155,random,tickets,tickets,20,-132,-7
156,random,tickets,tickets,19,1,53
157,random,tickets,tickets,15,-33,-39
158,random,tickets,tickets,15,63,41
159,random,tickets,tickets,30,74,26
160,random,tickets,tickets,3,-59,15
161,random,tickets,tickets,26,45,-27
162,random,tickets,tickets,14,30,53
163,random,tickets,tickets,6,-137,97
164,random,tickets,tickets,32,-9,-67
165,random,tickets,tickets,16,57,34
166,random,tickets,tickets,27,7,24
167,random,tickets,tickets,32,-45,23
168,random,tickets,tickets,27,32,43
169,random,tickets,tickets,19,-20,71
170,random,tickets,tickets,40,-36,-70
171,random,tickets,tickets,19,35,49
172,random,tickets,tickets,26,44,2
173,random,tickets,tickets,34,69,-6
174,random,tickets,tickets,19,-8,-67
175,random,tickets,tickets,26,-17,-50
176,random,tickets,tickets,28,-22,68
177,random,tickets,tickets,38,-46,-114
178,random,tickets,tickets,7,-24,75
179,random,tickets,tickets,34,32,-31
180,random,tickets,tickets,22,69,-85
181,random,tickets,tickets,3,22,46
182,random,tickets,tickets,39,-63,-38
183,random,tickets,tickets,16,-30,43
184,random,tickets,tickets,45,-54,7
185,random,tickets,tickets,23,-16,-87
186,random,tickets,tickets,29,-83,45
187,random,tickets,tickets,16,72,-142
188,random,tickets,tickets,23,-6,59
189,random,tickets,tickets,32,39,37
190,random,tickets,tickets,18,64,55
191,random,tickets,tickets,2,81,9
192,random,tickets,tickets,25,-96,-44
193,random,tickets,tickets,22,48,8
194,random,tickets,tickets,27,-42,-37
195,random,tickets,tickets,21,58,30
196,random,tickets,tickets,27,22,67
197,random,tickets,tickets,14,-85,-32
198,random,tickets,tickets,34,-20,-79
199,random,tickets,tickets,20,81,16
200,random,tickets,tickets,32,-151,41
201,random,tickets,tickets,48,66,-128
202,random,tickets,tickets,32,-143,19
203,random,tickets,tickets,24,-48,-104
204,random,tickets,tickets,10,43,5
205,random,tickets,tickets,25,-187,51
206,random,tickets,tickets,32,7,-92
207,random,tickets,tickets,16,-5,-133
208,random,tickets,tickets,24,-198,41
209,random,tickets,tickets,37,30,-172
210,random,tickets,tickets,23,38,28
211,random,tickets,tickets,30,-27,-58
212,random,tickets,tickets,8,-79,27
213,random,tickets,tickets,12,51,40
214,random,tickets,tickets,8,23,9
215,random,tickets,tickets,13,72,50
216,random,tickets,tickets,46,15,-144
217,random,tickets,tickets,29,-63,-33
218,random,tickets,tickets,38,-50,-20
219,random,tickets,tickets,25,-27,-86
220,random,tickets,tickets,31,57,25
221,random,tickets,tickets,26,35,46
222,random,tickets,tickets,12,85,1
223,random,tickets,tickets,22,26,-57
224,random,tickets,tickets,18,45,36
225,random,tickets,tickets,4,-135,2
226,random,tickets,tickets,30,5,2
227,random,tickets,tickets,14,49,22
228,random,tickets,tickets,34,-132,55
229,random,tickets,tickets,4,51,-12
230,random,tickets,tickets,41,-106,5
231,random,tickets,tickets,48,-70,-21
232,random,tickets,tickets,18,-27,-94
233,random,tickets,tickets,24,34,14
234,random,tickets,tickets,22,-28,-27
235,random,tickets,tickets,14,-16,20
236,random,tickets,tickets,37,76,23
237,random,tickets,tickets,24,18,-47
238,random,tickets,tickets,21,42,74
239,random,tickets,tickets,21,79,31
240,random,tickets,tickets,11,40,58
241,random,tickets,tickets,29,23,-96
242,random,tickets,tickets,0,-9,44
243,random,tickets,tickets,22,6,30
244,random,tickets,tickets,19,29,31
245,random,tickets,tickets,29,-54,-59
246,random,tickets,tickets,38,-168,64
247,random,tickets,tickets,12,35,-84
248,random,tickets,tickets,47,-28,-34
249,random,tickets,tickets,49,-158,37
250,random,tickets,tickets,34,14,-54
251,random,tickets,tickets,-1,76,-6
252,random,tickets,tickets,36,22,40
253,random,tickets,tickets,26,65,68
254,random,tickets,tickets,31,-40,-117
255,random,tickets,tickets,39,43,8
256,random,tickets,tickets,23,-37,97
257,random,tickets,tickets,44,-28,-109
258,random,tickets,tickets,22,-31,57
259,random,tickets,tickets,34,56,-15
260,random,tickets,tickets,38,10,-32
261,random,tickets,tickets,8,32,25
262,random,tickets,tickets,25,50,24
263,random,tickets,tickets,41,-37,-47
264,random,tickets,tickets,11,56,9
265,random,tickets,tickets,4,-230,107
266,random,tickets,tickets,36,-1,52
267,random,tickets,tickets,27,-30,-60
268,random,tickets,tickets,22,21,58
269,random,tickets,tickets,23,-78,53
270,random,tickets,tickets,17,42,24
271,random,tickets,tickets,36,62,-218
272,random,tickets,tickets,42,-25,-37
273,random,tickets,tickets,38,-86,-55
274,random,tickets,tickets,7,66,-124
275,random,tickets,tickets,21,-12,71
276,random,tickets,tickets,26,-12,-77
277,random,tickets,tickets,42,-17,-143
278,random,tickets,tickets,21,52,-122
279,random,tickets,tickets,23,2,77
280,random,tickets,tickets,17,60,50
281,random,tickets,tickets,14,59,27
282,random,tickets,tickets,15,53,56
283,random,tickets,tickets,29,-66,-59
284,random,tickets,tickets,26,83,-46
285,random,tickets,tickets,31,0,84
286,random,tickets,tickets,42,-12,-99
287,random,tickets,tickets,13,-97,85
288,random,tickets,tickets,9,-131,12
289,random,tickets,tickets,10,-190,47
290,random,tickets,tickets,21,13,47
291,random,tickets,tickets,12,43,-16
292,random,tickets,tickets,30,79,-198
293,random,tickets,tickets,17,24,29
294,random,tickets,tickets,41,57,-157
295,random,tickets,tickets,27,11,-93
296,random,tickets,tickets,11,-183,80
297,random,tickets,tickets,38,-54,0
298,random,tickets,tickets,26,49,-73
299,random,tickets,tickets,14,56,36
300,random,tickets,tickets,28,-191,48
301,random,tickets,tickets,6,95,-40
302,random,tickets,tickets,23,66,56
303,random,tickets,tickets,29,76,-2
304,random,tickets,tickets,2,68,35
305,random,tickets,tickets,37,65,56
306,random,tickets,tickets,26,-68,-6
307,random,tickets,tickets,15,69,4
308,random,tickets,tickets,21,41,-21
309,random,tickets,tickets,28,-5,-51
310,random,tickets,tickets,30,28,42
311,random,tickets,tickets,21,54,-64
312,random,tickets,tickets,36,-22,-61
313,random,tickets,tickets,35,-127,71
314,random,tickets,tickets,37,49,40
315,random,tickets,tickets,41,-32,-89
316,random,tickets,tickets,17,4,45
317,random,tickets,tickets,22,-102,-8
318,random,tickets,tickets,25,-51,-97
319,random,tickets,tickets,23,66,41
320,random,tickets,tickets,22,61,50
321,random,tickets,tickets,29,17,41
322,random,tickets,tickets,19,38,-113
323,random,tickets,tickets,29,44,42
324,random,tickets,tickets,26,57,12
325,random,tickets,tickets,19,42,-16
326,random,tickets,tickets,11,-10,84
327,random,tickets,tickets,28,10,-109
328,random,tickets,tickets,1,-15,43
329,random,tickets,tickets,23,-109,43
330,random,tickets,tickets,44,14,41
331,random,tickets,tickets,1,2,84
332,random,tickets,tickets,21,73,35
333,random,tickets,tickets,23,46,-150
334,random,tickets,tickets,27,-88,-53
335,random,tickets,tickets,42,-17,40
336,random,tickets,tickets,27,-1,58
337,random,tickets,tickets,5,-36,-111
338,random,tickets,tickets,40,-12,-82
339,random,tickets,tickets,18,96,-49
340,random,tickets,tickets,9,24,2
341,random,tickets,tickets,3,47,62
342,random,tickets,tickets,24,28,43
343,random,tickets,tickets,30,5,-95
344,random,tickets,tickets,22,-10,54
345,random,tickets,tickets,9,-64,-48
346,random,tickets,tickets,6,-116,37
347,random,tickets,tickets,40,-77,38
348,random,tickets,tickets,29,68,-137
349,random,tickets,tickets,30,-22,-23
350,random,tickets,tickets,11,80,-28
351,random,tickets,tickets,39,33,31
352,random,tickets,tickets,9,42,53
353,random,tickets,tickets,34,-176,53
354,random,tickets,tickets,28,27,-7
355,random,tickets,tickets,18,9,-104
356,random,tickets,tickets,21,-81,-18
357,random,tickets,tickets,24,-19,90
358,random,tickets,tickets,17,-21,12
359,random,tickets,tickets,20,16,-80
360,random,tickets,tickets,39,69,-231
361,random,tickets,tickets,44,-66,-30
362,random,tickets,tickets,24,-95,46
363,random,tickets,tickets,27,-75,-10
364,random,tickets,tickets,32,-142,53
365,random,tickets,tickets,17,57,8
366,random,tickets,tickets,22,-205,71
367,random,tickets,tickets,24,-20,22
368,random,tickets,tickets,22,45,-171
369,random,tickets,tickets,9,-152,25
370,random,tickets,tickets,37,-10,20
371,random,tickets,tickets,19,-70,61
372,random,tickets,tickets,14,12,79
373,random,tickets,tickets,16,51,22
374,random,tickets,tickets,15,26,56
375,random,tickets,tickets,30,31,-127
376,random,tickets,tickets,20,-157,21
377,random,tickets,tickets,2,-49,46
378,random,tickets,tickets,36,-40,77
379,random,tickets,tickets,34,-16,-2
380,random,tickets,tickets,41,35,38
381,random,tickets,tickets,21,59,38
382,random,tickets,tickets,23,5,29
383,random,tickets,tickets,27,33,24
384,random,tickets,tickets,17,-48,70
385,random,tickets,tickets,34,-182,28
386,random,tickets,tickets,27,-55,52
387,random,tickets,tickets,3,64,-96
388,random,tickets,tickets,39,-104,-31
389,random,tickets,tickets,32,-82,-19
390,random,tickets,tickets,21,78,-97
391,random,tickets,tickets,37,25,-135
392,random,tickets,tickets,20,-18,-52
393,random,tickets,tickets,41,69,-10
394,random,tickets,tickets,20,68,51
395,random,tickets,tickets,20,56,40
396,random,tickets,tickets,16,80,-19
397,random,tickets,tickets,42,-52,-29
398,random,tickets,tickets,14,58,-156
399,random,tickets,tickets,10,-228,49
400,random,tickets,tickets,26,69,62
401,random,tickets,tickets,22,-23,-39
402,random,tickets,tickets,35,-35,-89
403,random,tickets,tickets,17,50,-110
404,random,tickets,tickets,42,66,38
405,random,tickets,tickets,31,-86,-67
406,random,tickets,tickets,7,-19,66
407,random,tickets,tickets,3,26,-68
408,random,tickets,tickets,44,-83,55
409,random,tickets,tickets,39,-9,68
410,random,tickets,tickets,41,69,-209
411,random,tickets,tickets,11,15,50
412,random,tickets,tickets,5,23,2
413,random,tickets,tickets,26,-14,24
414,random,tickets,tickets,19,18,-52
415,random,tickets,tickets,25,8,9
416,random,tickets,tickets,13,8,-11
417,random,tickets,tickets,48,-67,-92
418,random,tickets,tickets,2,63,-12
419,random,tickets,tickets,31,-30,-22
420,random,tickets,tickets,13,44,42
421,random,tickets,tickets,15,35,43
422,random,tickets,tickets,10,-15,76
423,random,tickets,tickets,46,-15,-96
424,random,tickets,tickets,4,-196,60
425,random,tickets,tickets,23,-50,-18
426,random,tickets,tickets,35,-53,-61
427,random,tickets,tickets,12,55,12
428,random,tickets,tickets,17,13,40
429,random,tickets,tickets,7,-114,1
430,random,tickets,tickets,36,-9,31
431,random,tickets,tickets,26,31,15
432,random,tickets,tickets,7,56,-48
433,random,tickets,tickets,11,10,75
434,random,tickets,tickets,19,-121,25
435,random,tickets,tickets,28,-144,-2
436,random,tickets,tickets,27,13,47
437,random,tickets,tickets,28,-107,41
438,random,tickets,tickets,16,89,39
439,random,tickets,tickets,30,34,-22
440,random,tickets,tickets,21,48,49
441,random,tickets,tickets,44,-52,-57
442,random,tickets,tickets,36,-115,12
443,random,tickets,tickets,28,75,-13
444,random,tickets,tickets,32,63,56
445,random,tickets,tickets,30,-56,-54
446,random,tickets,tickets,40,63,-143
447,random,tickets,tickets,37,-23,25
448,random,tickets,tickets,44,-52,-58
449,random,tickets,tickets,10,-22,73
450,random,tickets,tickets,0,-26,68
451,random,tickets,tickets,29,-31,18
452,random,tickets,tickets,17,-13,80
453,random,tickets,tickets,36,6,-127
454,random,tickets,tickets,37,24,59
455,random,tickets,tickets,23,-129,-12
456,random,tickets,tickets,39,-52,-37
457,random,tickets,tickets,24,50,20
458,random,tickets,tickets,17,30,73
459,random,tickets,tickets,40,-96,-46
460,random,tickets,tickets,18,-90,-7
461,random,tickets,tickets,37,50,59
462,random,tickets,tickets,8,22,27
463,random,tickets,tickets,12,-14,-111
464,random,tickets,tickets,38,27,10
465,random,tickets,tickets,20,52,-11
466,random,tickets,tickets,28,29,28
467,random,tickets,tickets,39,-20,-58
468,random,tickets,tickets,32,-50,-3
469,random,tickets,tickets,17,61,11
470,random,tickets,tickets,35,-104,-20
471,random,tickets,tickets,45,-112,73
472,random,tickets,tickets,27,-119,66
473,random,tickets,tickets,26,28,48
474,random,tickets,tickets,24,61,-14
475,random,tickets,tickets,43,55,24
476,random,tickets,tickets,27,38,-146
477,random,tickets,tickets,38,-64,-62
478,random,tickets,tickets,7,36,53
479,random,tickets,tickets,31,34,53
480,random,tickets,tickets,27,-5,64
481,random,tickets,tickets,34,55,65
482,random,tickets,tickets,41,-53,-2
483,random,tickets,tickets,14,-41,-19
484,random,tickets,tickets,11,47,21
485,random,tickets,tickets,13,-61,18
486,random,tickets,tickets,27,55,23
487,random,tickets,tickets,31,58,-30
488,random,tickets,tickets,21,-41,-37
489,random,tickets,tickets,43,15,-16
490,random,tickets,tickets,0,38,46
491,random,tickets,tickets,5,0,-51
492,random,tickets,tickets,11,19,34
493,random,tickets,tickets,35,57,32
494,random,tickets,tickets,27,47,47
495,random,tickets,tickets,38,-73,29
496,random,tickets,tickets,34,-117,-18
497,random,tickets,tickets,37,26,46
498,random,tickets,tickets,17,58,17
499,random,tickets,tickets,22,66,29
