game_num,strategy1,strategy2,strategy3,points1,points2,points3
454,random,route,random,35,83,38
455,random,route,random,49,68,33
456,random,route,random,23,107,49
457,random,route,random,43,86,15
458,random,route,random,29,75,35
459,random,route,random,39,88,17
460,random,route,random,50,91,25
461,random,route,random,25,83,55
462,random,route,random,28,81,35
463,random,route,random,53,106,40
464,random,route,random,31,67,36
465,random,route,random,36,72,40
466,random,route,random,30,79,33
467,random,route,random,62,64,24
468,random,route,random,27,82,29
469,random,route,random,45,89,31
470,random,route,random,43,115,36
471,random,route,random,43,96,35
472,random,route,random,34,105,40
473,random,route,random,33,78,20
474,random,route,random,24,74,46
475,random,route,random,46,72,29
476,random,route,random,52,80,32
477,random,route,random,26,80,43
478,random,route,random,29,86,19
479,random,route,random,61,91,18
480,random,route,random,44,77,47
481,random,route,random,33,88,26
482,random,route,random,33,93,37
483,random,route,random,12,84,24
484,random,route,random,27,95,37
485,random,route,random,45,82,26
486,random,route,random,15,75,34
487,random,route,random,40,95,57
488,random,route,random,43,104,40
489,random,route,random,35,88,48
490,random,route,random,41,88,30
491,random,route,random,55,96,35
492,random,route,random,24,73,52
493,random,route,random,27,98,33
494,random,route,random,36,81,46
495,random,route,random,53,77,41
496,random,route,random,71,98,37
497,random,route,random,32,88,44
498,random,route,random,61,87,24
499,random,route,random,38,83,56
