game_num,strategy1,strategy2,points1,points2
190,route,mixed,99,77
191,route,mixed,84,74
192,route,mixed,81,47
193,route,mixed,69,85
194,route,mixed,80,83
195,route,mixed,87,93
196,route,mixed,94,78
197,route,mixed,83,90
198,route,mixed,103,58
199,route,mixed,98,73
200,route,mixed,97,78
201,route,mixed,99,76
202,route,mixed,89,91
203,route,mixed,94,63
204,route,mixed,82,67
205,route,mixed,88,77
206,route,mixed,90,100
207,route,mixed,104,60
208,route,mixed,90,89
209,route,mixed,85,87
210,route,mixed,87,77
211,route,mixed,76,90
212,route,mixed,77,91
213,route,mixed,68,75
214,route,mixed,60,84
215,route,mixed,91,92
216,route,mixed,69,82
217,route,mixed,82,91
218,route,mixed,72,84
219,route,mixed,90,86
220,route,mixed,75,101
221,route,mixed,87,95
222,route,mixed,93,67
223,route,mixed,89,66
224,route,mixed,81,72
225,route,mixed,71,99
226,route,mixed,92,73
227,route,mixed,58,95
228,route,mixed,100,87
229,route,mixed,81,95
230,route,mixed,81,72
231,route,mixed,72,77
232,route,mixed,71,74
233,route,mixed,98,96
234,route,mixed,77,78
235,route,mixed,86,62
236,route,mixed,81,79
237,route,mixed,84,85
238,route,mixed,86,86
239,route,mixed,93,73
240,route,mixed,90,77
241,route,mixed,89,63
242,route,mixed,86,87
243,route,mixed,70,92
244,route,mixed,92,82
245,route,mixed,86,88
246,route,mixed,89,87
247,route,mixed,71,88
248,route,mixed,81,101
249,route,mixed,84,72
250,route,mixed,96,57
251,route,mixed,92,89
252,route,mixed,97,68
253,route,mixed,93,83
254,route,mixed,77,64
255,route,mixed,104,75
256,route,mixed,75,85
257,route,mixed,79,86
258,route,mixed,81,83
259,route,mixed,105,68
260,route,mixed,70,96
261,route,mixed,70,98
262,route,mixed,87,83
263,route,mixed,67,81
264,route,mixed,92,72
265,route,mixed,88,81
266,route,mixed,61,83
267,route,mixed,78,103
268,route,mixed,78,94
269,route,mixed,102,102
270,route,mixed,93,79
271,route,mixed,75,87
272,route,mixed,70,77
273,route,mixed,84,79
274,route,mixed,60,97
275,route,mixed,92,97
276,route,mixed,77,77
277,route,mixed,89,90
278,route,mixed,80,94
279,route,mixed,79,79
280,route,mixed,65,97
281,route,mixed,61,94
282,route,mixed,87,82
283,route,mixed,98,64
284,route,mixed,88,77
285,route,mixed,62,97
286,route,mixed,89,76
287,route,mixed,92,71
288,route,mixed,77,72
289,route,mixed,106,68
290,route,mixed,68,85
291,route,mixed,96,73
292,route,mixed,98,85
293,route,mixed,80,65
294,route,mixed,77,68
295,route,mixed,86,89
296,route,mixed,106,89
297,route,mixed,87,82
298,route,mixed,107,58
299,route,mixed,91,92
300,route,mixed,84,86
301,route,mixed,75,75
302,route,mixed,71,83
303,route,mixed,91,89
304,route,mixed,90,82
305,route,mixed,64,103
306,route,mixed,109,82
307,route,mixed,91,64
308,route,mixed,71,90
309,route,mixed,83,70
310,route,mixed,83,78
311,route,mixed,106,78
312,route,mixed,107,65
313,route,mixed,81,86
314,route,mixed,85,83
315,route,mixed,76,73
316,route,mixed,80,93
317,route,mixed,80,83
318,route,mixed,76,96
319,route,mixed,93,86
320,route,mixed,99,80
321,route,mixed,77,89
322,route,mixed,83,83
323,route,mixed,71,100
324,route,mixed,93,84
325,route,mixed,93,62
326,route,mixed,104,80
327,route,mixed,92,77
328,route,mixed,85,83
329,route,mixed,100,86
330,route,mixed,71,73
331,route,mixed,74,90
332,route,mixed,89,105
333,route,mixed,81,84
334,route,mixed,76,92
335,route,mixed,82,95
336,route,mixed,102,71
337,route,mixed,95,74
338,route,mixed,73,80
339,route,mixed,77,82
340,route,mixed,91,91
341,route,mixed,89,94
342,route,mixed,96,78
343,route,mixed,96,51
344,route,mixed,97,56
345,route,mixed,76,87
346,route,mixed,97,89
347,route,mixed,76,87
348,route,mixed,81,69
349,route,mixed,100,68
350,route,mixed,70,89
351,route,mixed,83,80
352,route,mixed,79,85
353,route,mixed,100,82
354,route,mixed,110,69
355,route,mixed,106,70
356,route,mixed,88,91
357,route,mixed,115,84
358,route,mixed,93,76
359,route,mixed,99,56
360,route,mixed,83,74
361,route,mixed,104,85
362,route,mixed,72,70
363,route,mixed,98,83
364,route,mixed,78,78
365,route,mixed,83,71
366,route,mixed,84,88
367,route,mixed,97,77
368,route,mixed,98,82
369,route,mixed,95,84
370,route,mixed,70,90
371,route,mixed,71,95
372,route,mixed,97,72
373,route,mixed,106,84
374,route,mixed,96,69
375,route,mixed,82,87
376,route,mixed,82,84
377,route,mixed,84,105
378,route,mixed,84,78
379,route,mixed,92,64
380,route,mixed,73,102
381,route,mixed,85,70
382,route,mixed,94,82
383,route,mixed,67,93
384,route,mixed,91,68
385,route,mixed,84,78
386,route,mixed,60,79
387,route,mixed,93,76
388,route,mixed,79,103
389,route,mixed,81,88
390,route,mixed,89,84
391,route,mixed,84,99
392,route,mixed,74,95
393,route,mixed,94,81
394,route,mixed,75,102
395,route,mixed,93,80
396,route,mixed,96,105
397,route,mixed,67,102
398,route,mixed,92,80
399,route,mixed,99,72
400,route,mixed,86,74
401,route,mixed,100,75
402,route,mixed,77,95
403,route,mixed,76,96
404,route,mixed,83,100
405,route,mixed,84,90
406,route,mixed,92,90
407,route,mixed,71,93
408,route,mixed,90,84
409,route,mixed,81,95
410,route,mixed,90,63
411,route,mixed,99,58
412,route,mixed,86,76
413,route,mixed,85,72
414,route,mixed,86,70
415,route,mixed,72,92
416,route,mixed,63,89
417,route,mixed,86,71
418,route,mixed,69,102
419,route,mixed,86,93
420,route,mixed,84,97
421,route,mixed,74,103
422,route,mixed,80,68
423,route,mixed,98,87
424,route,mixed,81,74
425,route,mixed,82,71
426,route,mixed,82,68
427,route,mixed,57,90
428,route,mixed,70,97
429,route,mixed,71,78
430,route,mixed,86,90
431,route,mixed,98,72
432,route,mixed,63,83
433,route,mixed,80,83
434,route,mixed,70,86
435,route,mixed,84,97
436,route,mixed,100,68
437,route,mixed,107,78
438,route,mixed,95,99
439,route,mixed,91,74
440,route,mixed,75,92
441,route,mixed,93,87
442,route,mixed,94,92
443,route,mixed,108,92
444,route,mixed,106,62
445,route,mixed,84,102
446,route,mixed,82,93
447,route,mixed,96,73
448,route,mixed,83,60
449,route,mixed,105,71
450,route,mixed,60,100
451,route,mixed,65,86
452,route,mixed,91,100
453,route,mixed,87,96
454,route,mixed,94,89
455,route,mixed,77,87
456,route,mixed,92,86
457,route,mixed,91,75
458,route,mixed,93,78
459,route,mixed,79,94
460,route,mixed,90,67
461,route,mixed,87,90
462,route,mixed,82,105
463,route,mixed,80,81
464,route,mixed,99,72
465,route,mixed,69,83
466,route,mixed,83,93
467,route,mixed,81,85
468,route,mixed,72,96
469,route,mixed,79,75
470,route,mixed,73,89
471,route,mixed,79,80
472,route,mixed,82,72
473,route,mixed,90,70
474,route,mixed,96,85
475,route,mixed,85,78
476,route,mixed,63,86
477,route,mixed,75,93
478,route,mixed,81,85
479,route,mixed,108,53
480,route,mixed,79,86
481,route,mixed,97,76
482,route,mixed,97,81
483,route,mixed,93,62
484,route,mixed,89,73
485,route,mixed,82,93
486,route,mixed,95,83
487,route,mixed,94,80
488,route,mixed,88,66
489,route,mixed,86,85
490,route,mixed,77,92
491,route,mixed,100,87
492,route,mixed,102,75
493,route,mixed,86,88
494,route,mixed,98,101
495,route,mixed,93,84
496,route,mixed,80,84
497,route,mixed,67,78
498,route,mixed,50,82
499,route,mixed,89,79
